,Rating ,Customer Id,Date,Variation,Verified_reviews,feedback,Positive / Negative,Verbs (Lamatize),Latest Review,Unique customer Flag,Identify_Words
2495,5,11002552,2018-07-30,Black  Dot,Great product at a great price.,1,Negative,[],Great product at a great price.,False,[]
2496,4,11002553,2018-07-30,Black  Dot,My son loves his Echo Dot.,1,Positive,[loves],My son loves his Echo Dot.,False,['Echo Dot']
2497,5,11002554,2018-07-30,Black  Dot,Love these.  Great in the bathroom to listen to the news during showering.  Or listen to CNN live with Serius SM.,1,Positive,"[Love, listen, showering, listen]",Love these.  Great in the bathroom to listen to the news during showering.  Or listen to CNN live with Serius SM.,False,[]
2498,5,11002555,2018-07-30,White  Dot,I like it alot. I connected it so I can play my Pandora and I asked about the weather & time every morning. I got rid of my old fashioned digitol clock because I can have my music play Unlimited on this. I'm going to ask it about vacations and a few other things once I get more comfortable with it. Definitely worth the money.,1,Negative,"[like, connected, can, play, asked, got, rid, can, have, 'm, going, ask, get]",I like it alot. I connected it so I can play my Pandora and I asked about the weather & time every morning. I got rid of my old fashioned digitol clock because I can have my music play Unlimited on this. I'm going to ask it about vacations and a few other things once I get more comfortable with it. Definitely worth the money.,False,['like']
2499,4,11002556,2018-07-30,White  Dot,It plays music that I request.,1,Negative,"[plays, request]",It plays music that I request.,False,[]
2500,1,11002557,2018-07-30,Black  Dot,I didn't like that almost everytime i asked Alexa a question she would say i dont know that or i havent learned that.,0,Negative,"[did, like, asked, would, say, do, know, have, learned]",I didn't like that almost everytime i asked Alexa a question she would say i dont know that or i havent learned that.,False,"['Alexa', 'like']"
2501,4,11002558,2018-07-30,Black  Dot,Luv it.  It's a great product.,1,Negative,"[Luv, 's]",Luv it.  It's a great product.,False,[]
2502,5,11002559,2018-07-30,Black  Dot,"What can I say. Well, I’m a  paranoid IT person of 30 years but got hooked on the idea of cloud based home control. So yes I love my echo stuff but, I did create a isolated VLAN on my home network to run the devices including the cheap ones that require you to sign up on some questionable website and download their app. Be carful with these people!  Entering your Wi-Fi password on a site that’s not vetted and your location when the app askes is not a good thing. Try to stay with devices that  work directly with the Alexa hub with no third-party app, Amazon has more control of these types of devices and how the  sensitive information is handled.",1,Positive,"[can, say, ’m, got, hooked, based, love, did, create, isolated, run, including, require, sign, download, Be, Entering, ’s, vetted, askes, is, Try, stay, has, is, handled]","What can I say. Well, I’m a  paranoid IT person of 30 years but got hooked on the idea of cloud based home control. So yes I love my echo stuff but, I did create a isolated VLAN on my home network to run the devices including the cheap ones that require you to sign up on some questionable website and download their app. Be carful with these people!  Entering your Wi-Fi password on a site that’s not vetted and your location when the app askes is not a good thing. Try to stay with devices that  work directly with the Alexa hub with no third-party app, Amazon has more control of these types of devices and how the  sensitive information is handled.",False,['Alexa']
2503,5,11002560,2018-07-30,White  Dot,Great product,1,Negative,[],Great product,False,[]
2504,5,11002561,2018-07-30,Black  Dot,"Very helpful for playing music, setting alarms, and talking to you when you are lonely.",1,Negative,"[playing, setting, talking, are]","Very helpful for playing music, setting alarms, and talking to you when you are lonely.",False,[]
2505,5,11002562,2018-07-30,Black  Dot,"Easy to set up, can control Kasa smart plugs no problem.  Even the kids have figured stuff out that I would not have asked Alexa, like telling jokes and singing. The Alexa app controls my custom spark plug and my cloud cam.",1,Negative,"[set, can, control, plugs, have, figured, would, have, asked, telling, controls]","Easy to set up, can control Kasa smart plugs no problem.  Even the kids have figured stuff out that I would not have asked Alexa, like telling jokes and singing. The Alexa app controls my custom spark plug and my cloud cam.",False,"['Alexa', 'like']"
2303,5,11002360,2018-07-30,Configuration: Fire TV Stick,Good shape,1,Negative,[],Good shape,False,[]
2298,5,11002355,2018-07-30,Configuration: Fire TV Stick,This thing is awesome. We watch it more then the regular cable. Going to by more on Black Friday as Christmas gifts.,1,Negative,"[is, watch, Going]",This thing is awesome. We watch it more then the regular cable. Going to by more on Black Friday as Christmas gifts.,False,[]
2301,5,11002358,2018-07-30,Configuration: Fire TV Stick,Easy to use,1,Negative,[use],Easy to use,False,[]
1555,5,11001612,2018-07-30,Black  Show,Just like any other echo. Doesn’t disappoint,1,Negative,"[Does, disappoint]",Just like any other echo. Doesn’t disappoint,False,['like']
1553,5,11001610,2018-07-30,White  Show,"Love being able to see, as well as hear things.  Sound is better, too!",1,Positive,"[being, see, hear, is]","Love being able to see, as well as hear things.  Sound is better, too!",False,['Sound']
1552,4,11001609,2018-07-30,Black  Show,Video calls to Mom,1,Negative,[],Video calls to Mom,False,[]
1551,4,11001608,2018-07-30,Black  Show,Works well. Not thrilled that most of the apps have to be paid for seprately.,1,Negative,"[thrilled, have, be, paid]",Works well. Not thrilled that most of the apps have to be paid for seprately.,False,[]
1550,5,11001607,2018-07-30,White  Show,Love the echo show,1,Positive,[Love],Love the echo show,False,[]
1549,1,11001606,2018-07-30,Black  Show,"Very intrusive, so I turn it off",0,Negative,[turn],"Very intrusive, so I turn it off",False,[]
1548,5,11001605,2018-07-30,Black  Show,Wish I bought one for work too,1,Negative,[bought],Wish I bought one for work too,False,['Bought']
1547,4,11001604,2018-07-30,Black  Show,"Show has been great. Still learning what it can do, but being able to watch videos, talk face to face with others are not features.",1,Negative,"[has, been, learning, can, do, being, watch, talk, are]","Show has been great. Still learning what it can do, but being able to watch videos, talk face to face with others are not features.",False,[]
1546,4,11001603,2018-07-30,White  Show,I use this to control my smart home.,1,Negative,"[use, control]",I use this to control my smart home.,False,[]
1545,5,11001602,2018-07-30,Black  Show,Fun,1,Negative,[],Fun,False,[]
1544,5,11001601,2018-07-30,Black  Show,"Love it! Easy setup and I can ‘Drop in’ on my daughter and son-in-law who live in St. Louis anytime. Everyone loves to have their mother drop in, right 😎",1,Positive,"[Love, can, Drop, live, loves, have, drop]","Love it! Easy setup and I can ‘Drop in’ on my daughter and son-in-law who live in St. Louis anytime. Everyone loves to have their mother drop in, right 😎",False,[]
1543,5,11001600,2018-07-30,Black  Show,I love it now able to talk to my grandson with ease and the picture quality is great,1,Positive,"[love, talk, is]",I love it now able to talk to my grandson with ease and the picture quality is great,False,[]
1542,5,11001599,2018-07-30,Black  Show,Great product.  Like the apps that I can connect to it.,1,Negative,"[can, connect]",Great product.  Like the apps that I can connect to it.,False,['like']
1541,3,11001598,2018-07-30,Black  Show,"Seems to be a good product but, unable to play music in sync with my Sonos system. Sonos doesn't seem to recognize it at all.",1,Negative,"[Seems, be, play, does, seem, recognize]","Seems to be a good product but, unable to play music in sync with my Sonos system. Sonos doesn't seem to recognize it at all.",False,[]
1540,1,11001597,2018-07-30,Black  Show,Fire HD does so much more.  Over priced pair of speakers.,0,Negative,"[does, priced]",Fire HD does so much more.  Over priced pair of speakers.,False,[]
1539,5,11001596,2018-07-30,Black  Show,Amazing!,1,Negative,[],Amazing!,False,[]
